Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-11610-2022","2022-05-08 12:53:29","401276419","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","437000","35.34","35.34","Studio","2","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11611-2022","2022-05-08 12:53:46","401271479","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","436320","37.59","37.59","Studio","1","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11612-2022","2022-05-08 12:53:57","401274804","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","760000","73.55","73.55","1 B/R","2","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11613-2022","2022-05-08 12:54:08","401274519","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","439560","36.94","36.94","Studio","2","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11614-2022","2022-05-08 16:33:33","28113484","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","866000","39.53","39.53","Studio","48","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11615-2022","2022-05-08 16:33:48","28110616","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1286000","62.54","62.54","1 B/R","16","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11616-2022","2022-05-08 16:33:58","28112636","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1265180","62.94","62.94","1 B/R","36","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11617-2022","2022-05-08 16:34:09","28113548","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","2083000","100.02","100.02","2 B/R","49","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11618-2022","2022-05-08 16:34:20","28112576","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","822000","39.11","39.11","Studio","35","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11619-2022","2022-05-08 16:34:32","28111420","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1315000","63.39","63.39","1 B/R","24","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11620-2022","2022-05-08 16:34:42","28112172","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1225000","60.04","60.04","1 B/R","31","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11621-2022","2022-05-08 16:34:54","28111196","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1370000","64.61","64.61","1 B/R","21","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11622-2022","2022-05-08 16:35:07","28114324","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1418000","64.04","64.04","1 B/R","59","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11623-2022","2022-05-08 16:35:19","28111740","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","692000","31.91","31.91","Studio","27","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11624-2022","2022-05-09 07:26:29","251698588","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","604710.4","87.78","106.5","1 B/R","","G-121","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Q Gardens Boutique Residences"
"102-11625-2022","2022-05-09 07:27:12","376153727","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","481154.6","32.96","32.96","Studio","4","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA PARK VIEWS"
"102-11626-2022","2022-05-09 07:33:17","251700556","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","615315.2","89.32","89.13","1 B/R","","G-103","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Q Gardens Boutique Residences"
"102-11627-2022","2022-05-09 07:34:32","251700462","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","893836.8","129.75","129.16","2 B/R","","G-10","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Q Gardens Boutique Residences"
"102-11628-2022","2022-05-09 08:14:56","400527657","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1941888","127.57","127.57","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11629-2022","2022-05-09 08:17:58","389730711","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","599000","52.78","52.78","1 B/R","","","","","","1","1","","Rukan 3"
"102-11630-2022","2022-05-09 08:42:37","28112844","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1338000","63.39","63.39","1 B/R","39","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11631-2022","2022-05-09 08:48:46","28112640","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","827000","39.27","39.27","Studio","36","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11632-2022","2022-05-09 08:49:00","27236114","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","4000000","155.28","155.28","3 B/R","14","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","FORTE"
"102-11633-2022","2022-05-09 08:50:53","389730215","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1200965","105.75","105.75","3 B/R","","","","","","1","1","","Rukan 3"
"102-11634-2022","2022-05-09 08:53:08","29365348","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1611000","75.21","75.21","2 B/R","43","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY 2"
"102-11635-2022","2022-05-09 08:57:39","29365836","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1628000","76.44","76.44","2 B/R","48","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY 2"
"102-11636-2022","2022-05-09 08:57:40","34225321","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1419600","84.1","84.1","2 B/R","8","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","VERA TOWER "
"102-11637-2022","2022-05-09 08:59:37","29361837","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1543000","75.24","75.24","2 B/R","12","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY 2"
"102-11638-2022","2022-05-09 08:59:59","382352692","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","454930","33.02","33.02","Studio","34","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-11639-2022","2022-05-09 09:02:54","389731207","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","691480","52.88","52.88","1 B/R","","","","","","1","1","","Rukan 3"
"102-11640-2022","2022-05-09 09:04:24","389772767","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","570600","52.88","52.88","1 B/R","","","","","","1","1","","Rukan 3"
"102-11641-2022","2022-05-09 09:05:33","36765472","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2265492","75.28","75.28","1 B/R","25","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11642-2022","2022-05-09 09:06:38","157163028","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","927150","43.78","43.78","1 B/R","25","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","REVA RESIDENCES"
"102-11643-2022","2022-05-09 09:06:48","34244121","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","894600","44.03","44.03","1 B/R","24","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","VERA TOWER "
"102-11644-2022","2022-05-09 09:08:08","156694709","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Palm Jumeirah","Unit","Hotel Apartment","1550000","60.19","60.19","1 B/R","M","1","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Seven Hotel and Apartments The Palm"
"102-11645-2022","2022-05-09 09:09:34","346514087","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","2032888","72.11","72.11","1 B/R","P2","1","","","","1","1","","Grand Bleu Tower interiors by Elie Saab"
"102-11646-2022","2022-05-09 09:11:02","279452617","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","1228278","66.51","66.51","1 B/R","1","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek vistas Reserve"
"102-11647-2022","2022-05-09 09:12:55","157145450","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","900900","43.32","43.32","1 B/R","17","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","REVA RESIDENCES"
"102-11648-2022","2022-05-09 09:18:15","28114540","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1447000","64.04","64.04","1 B/R","62","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11649-2022","2022-05-09 09:18:45","157148364","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","883050","43.78","43.78","1 B/R","18","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","REVA RESIDENCES"
"102-11650-2022","2022-05-09 09:21:17","36765284","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","5011092","167.28","167.28","3 B/R","25","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11651-2022","2022-05-09 09:21:39","298377138","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2386888","99.04","99.04","2 B/R","35","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","Burj Crown"
"102-11652-2022","2022-05-09 09:23:29","197940618","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","1462888","65.27","65.27","1 B/R","6","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Beach - Breeze"
"102-11653-2022","2022-05-09 09:23:33","400529021","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2736888","145.8","145.8","4 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11654-2022","2022-05-09 09:24:48","382313684","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","665000","51.2","51.2","1 B/R","16","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-11655-2022","2022-05-09 09:25:37","301399663","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","2042888","71.82","71.82","1 B/R","2","1","","","","2","1","","BEACH ISLE"
"102-11656-2022","2022-05-09 09:26:33","294416239","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1320000","174","174","3 B/R","","","","","","1","1","","The Valley - Eden"
"102-11657-2022","2022-05-09 09:30:20","378002195","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1501888","174","174","3 B/R","","","","","","1","1","","The Valley - Talia"
"102-11658-2022","2022-05-09 09:30:34","395009711","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2070000","280.19","280.19","4 B/R","","","","","IMG World Adventures","1","1","","La Violeta 1"
"102-11659-2022","2022-05-09 09:30:46","380464782","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","1400000","179.4","179.4","3 B/R","","","","","","1","1","","The Pulse- Beachfront"
"102-11660-2022","2022-05-09 09:31:54","157112268","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","826350","43.28","43.28","1 B/R","1","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","REVA RESIDENCES"
"102-11661-2022","2022-05-09 09:32:01","400545885","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1921888","131.65","131.65","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11662-2022","2022-05-09 09:33:57","400449902","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","5807370","162.37","162.37","3 B/R","44","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11663-2022","2022-05-09 09:35:42","400432137","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","5604372","167.07","167.07","3 B/R","25","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11664-2022","2022-05-09 09:35:49","400528649","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1874888","125.12","125.12","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11665-2022","2022-05-09 09:36:42","383699063","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","1214854","66.39","66.39","1 B/R","11","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Hartland Waves Grande"
"102-11666-2022","2022-05-09 09:37:26","400449997","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","4636270","114.7","114.7","2 B/R","44","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11667-2022","2022-05-09 09:38:30","382352597","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barshaa South Third","Unit","Flat","452990","32.91","32.91","Studio","34","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SKYZ By Danube"
"102-11668-2022","2022-05-09 09:39:50","376318800","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3469888","390","390","4 B/R","","","","","","2","1","","Arabian Ranches lll - June"
"102-11669-2022","2022-05-09 09:40:40","389770907","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","512000","71.76","71.76","1 B/R","","","","","","1","1","","Rukan 3"
"102-11670-2022","2022-05-09 09:40:41","400528153","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1840077","127.58","127.58","3 B/R","","","","","","2","1","","Arabian Ranches lll - Bliss 2"
"102-11671-2022","2022-05-09 09:41:40","400431187","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","5826888","167.07","167.07","3 B/R","24","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11672-2022","2022-05-09 09:45:47","28111768","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","812000","38.42","38.42","Studio","27","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11673-2022","2022-05-09 09:46:11","28111756","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","824000","39.01","39.01","Studio","27","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11674-2022","2022-05-09 09:46:26","346514667","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","2018888","71.63","71.63","1 B/R","P3","1","","","","1","1","","Grand Bleu Tower interiors by Elie Saab"
"102-11675-2022","2022-05-09 09:47:40","400547497","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2065991","131.79","131.79","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11676-2022","2022-05-09 09:47:45","307723166","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","1877888","100.57","100.57","2 B/R","2","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Beach - Rosewater"
"102-11677-2022","2022-05-09 09:50:44","395011075","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1508000","179.36","179.36","3 B/R","","","","","IMG World Adventures","1","1","","La Violeta 1"
"102-11678-2022","2022-05-09 09:53:19","28112472","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1229000","60.04","60.04","1 B/R","34","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY "
"102-11679-2022","2022-05-09 09:53:30","387480009","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","635000","7.42","7.42","Studio","","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-11680-2022","2022-05-09 09:53:49","78717312","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Hotel Apartment","2770888","102.41","102.41","2 B/R","39","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","2","1","","ADDRESS HARBOUR POINT"
"102-11681-2022","2022-05-09 09:54:50","138315161","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","497260","37.81","37.81","Studio","","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 3"
"102-11682-2022","2022-05-09 09:55:08","28113412","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","865000","39.53","39.53","Studio","47","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11683-2022","2022-05-09 09:55:38","157130128","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1240974","83.66","83.66","2 B/R","10","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","REVA RESIDENCES"
"102-11684-2022","2022-05-09 09:55:50","28111624","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1303000","62.61","62.61","1 B/R","26","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11685-2022","2022-05-09 09:56:01","36808152","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","2248888","73.59","73.59","1 B/R","27","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11686-2022","2022-05-09 09:56:48","244373565","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Khairan First","Unit","Flat","2421888","138.36","138.36","3 B/R","2","2","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Beach - Bayshore"
"102-11687-2022","2022-05-09 09:57:02","401276134","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","437000","35.34","35.34","Studio","2","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11688-2022","2022-05-09 09:57:18","401276039","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","437000","35.34","35.34","Studio","2","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11689-2022","2022-05-09 09:57:55","400522945","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2681888","147.53","147.53","4 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11690-2022","2022-05-09 09:58:07","401275564","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Barsha South Fourth","Unit","Flat","745470","69.96","69.96","1 B/R","2","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford 212"
"102-11691-2022","2022-05-09 10:02:17","389770163","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","544000","52.88","52.88","1 B/R","","","","","","1","1","","Rukan 3"
"102-11692-2022","2022-05-09 10:03:33","377989021","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1594888","174","174","3 B/R","","","","","","1","1","","The Valley - Talia"
"102-11693-2022","2022-05-09 10:04:04","377971869","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1470888","174","174","3 B/R","","","","","","1","1","","The Valley - Talia"
"102-11694-2022","2022-05-09 10:04:21","408019657","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","1267591","16.95","16.95","Studio","","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-11695-2022","2022-05-09 10:05:25","389738905","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","472112.5","96.2","96.2","2 B/R","","","","","","1","1","","Rukan 3"
"102-11696-2022","2022-05-09 10:05:37","36804486","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","3749888","119.61","119.61","2 B/R","24","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","2","1","","The St. Regis Residences, Downtown Dubai"
"102-11697-2022","2022-05-09 10:06:34","389745973","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","772200","94.9","94.9","2 B/R","","","","","","2","1","","Rukan 3"
"102-11698-2022","2022-05-09 10:08:56","36799222","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Burj Khalifa","Unit","Flat","3702888","119.48","119.48","2 B/R","18","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","The St. Regis Residences, Downtown Dubai"
"102-11699-2022","2022-05-09 10:09:45","378010379","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1519888","174","174","3 B/R","","","","","","1","1","","The Valley - Talia"
"102-11700-2022","2022-05-09 10:11:44","34227671","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1290464","84.23","84.23","2 B/R","10","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","VERA TOWER "
"102-11701-2022","2022-05-09 10:15:45","400546877","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1939888","127.19","127.19","3 B/R","","","","","","2","1","","Arabian Ranches lll - Bliss 2"
"102-11702-2022","2022-05-09 10:18:40","400541545","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2719888","145.8","145.8","4 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11703-2022","2022-05-09 10:19:25","401949711","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 3","Building","Villa","8400000","442","442","5 B/R","","","","","","1","1","","CHORISIA 1 VILLAS"
"102-11704-2022","2022-05-09 10:20:03","395011199","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1511000","179.36","179.36","3 B/R","","","","","IMG World Adventures","2","1","","La Violeta 1"
"102-11705-2022","2022-05-09 10:22:42","389696343","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","319137.5","54.05","54.05","1 B/R","","","","","","1","1","","Rukan 3"
"102-11706-2022","2022-05-09 10:22:58","393799429","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1451578.95","81.81","81.81","1 B/R","24","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Ahad Residences"
"102-11707-2022","2022-05-09 10:24:59","389756885","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1187500","103.38","103.38","2 B/R","","","","","","1","1","","Rukan 3"
"102-11708-2022","2022-05-09 10:26:49","400541793","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1944888","125.12","125.12","3 B/R","","","","","","1","1","","Arabian Ranches lll - Bliss 2"
"102-11709-2022","2022-05-09 10:27:08","28112604","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","1317000","62.54","62.54","1 B/R","36","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
"102-11710-2022","2022-05-09 10:27:31","387230989","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","1197500","16.2","16.2","Studio","","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-11711-2022","2022-05-09 10:29:57","28112568","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Hotel Apartment","819000","38.42","38.42","Studio","35","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY "
